,Lat,Lon,coords,Day,Weekday,Hour,Minute,hot_z
527957,40.7249,-73.9807,"40.7249, -73.9807",28,Monday,6,56,Yes
527958,40.645,-73.7819,"40.645, -73.7819",28,Monday,6,57,Yes
527970,40.7703,-73.865,"40.7703, -73.865",28,Monday,6,58,Yes
527973,40.7323,-73.9963,"40.7323, -73.9963",28,Monday,6,59,Yes
527974,40.645,-73.782,"40.645, -73.782",28,Monday,6,59,Yes
527982,40.7665,-73.9608,"40.7665, -73.9608",28,Monday,7,1,Yes
527983,40.7748,-73.9911,"40.7748, -73.9911",28,Monday,7,1,Yes
527988,40.6449,-73.7822,"40.6449, -73.7822",28,Monday,7,2,Yes
527997,40.7256,-74.0055,"40.7256, -74.0055",28,Monday,7,4,Yes
528000,40.7708,-73.8657,"40.7708, -73.8657",28,Monday,7,4,Yes
528003,40.774,-73.8718,"40.774, -73.8718",28,Monday,7,5,Yes
528019,40.7591,-73.9944,"40.7591, -73.9944",28,Monday,7,7,Yes
528026,40.7686,-73.8627,"40.7686, -73.8627",28,Monday,7,8,Yes
528028,40.756,-73.9966,"40.756, -73.9966",28,Monday,7,8,Yes
528030,40.7232,-73.9913,"40.7232, -73.9913",28,Monday,7,8,Yes
528046,40.7247,-73.9919,"40.7247, -73.9919",28,Monday,7,11,Yes
528086,40.7347,-74.0093,"40.7347, -74.0093",28,Monday,7,17,Yes
528089,40.6485,-73.7826,"40.6485, -73.7826",28,Monday,7,18,Yes
528117,40.7591,-73.9944,"40.7591, -73.9944",28,Monday,7,22,Yes
528124,40.7685,-73.8624,"40.7685, -73.8624",28,Monday,7,23,Yes
528176,40.645,-73.7821,"40.645, -73.7821",28,Monday,7,30,Yes
528204,40.6948,-74.1779,"40.6948, -74.1779",28,Monday,7,34,Yes
528217,40.7258,-73.9919,"40.7258, -73.9919",28,Monday,7,35,Yes
528254,40.7591,-73.9944,"40.7591, -73.9944",28,Monday,7,38,Yes
528256,40.6448,-73.7827,"40.6448, -73.7827",28,Monday,7,38,Yes
528260,40.6448,-73.7824,"40.6448, -73.7824",28,Monday,7,39,Yes
528280,40.7411,-73.9926,"40.7411, -73.9926",28,Monday,7,43,Yes
528284,40.6459,-73.7768,"40.6459, -73.7768",28,Monday,7,44,Yes
528286,40.6457,-73.7767,"40.6457, -73.7767",28,Monday,7,44,Yes
528295,40.6461,-73.7768,"40.6461, -73.7768",28,Monday,7,46,Yes
528304,40.7739,-73.8716,"40.7739, -73.8716",28,Monday,7,47,Yes
528314,40.6483,-73.7827,"40.6483, -73.7827",28,Monday,7,49,Yes
528319,40.7206,-73.9872,"40.7206, -73.9872",28,Monday,7,49,Yes
528320,40.7748,-73.9911,"40.7748, -73.9911",28,Monday,7,49,Yes
528346,40.7514,-73.994,"40.7514, -73.994",28,Monday,7,54,Yes
528369,40.7515,-73.9939,"40.7515, -73.9939",28,Monday,7,57,Yes
528390,40.7711,-73.8661,"40.7711, -73.8661",28,Monday,8,0,Yes
528400,40.7387,-73.9853,"40.7387, -73.9853",28,Monday,8,1,Yes
528414,40.7622,-73.9724,"40.7622, -73.9724",28,Monday,8,4,Yes
528437,40.7731,-73.8855,"40.7731, -73.8855",28,Monday,8,8,Yes
528444,40.7268,-73.9964,"40.7268, -73.9964",28,Monday,8,9,Yes
528465,40.7243,-73.9999,"40.7243, -73.9999",28,Monday,8,12,Yes
528467,40.7732,-73.8855,"40.7732, -73.8855",28,Monday,8,12,Yes
528469,40.7731,-73.8855,"40.7731, -73.8855",28,Monday,8,12,Yes
528494,40.746,-74.0054,"40.746, -74.0054",28,Monday,8,16,Yes
528499,40.7709,-73.8659,"40.7709, -73.8659",28,Monday,8,17,Yes
528501,40.7201,-74.0086,"40.7201, -74.0086",28,Monday,8,17,Yes
528519,40.7739,-73.8725,"40.7739, -73.8725",28,Monday,8,20,Yes
528526,40.7199,-74.0003,"40.7199, -74.0003",28,Monday,8,21,Yes
528534,40.7739,-73.8724,"40.7739, -73.8724",28,Monday,8,23,Yes
528536,40.7166,-74.0164,"40.7166, -74.0164",28,Monday,8,23,Yes
528560,40.7686,-73.8626,"40.7686, -73.8626",28,Monday,8,27,Yes
528562,40.7514,-73.9937,"40.7514, -73.9937",28,Monday,8,27,Yes
528569,40.7168,-74.0123,"40.7168, -74.0123",28,Monday,8,28,Yes
528579,40.7685,-73.8625,"40.7685, -73.8625",28,Monday,8,31,Yes
528583,40.7233,-73.9913,"40.7233, -73.9913",28,Monday,8,32,Yes
528594,40.7684,-73.8623,"40.7684, -73.8623",28,Monday,8,33,Yes
528613,40.7804,-73.9874,"40.7804, -73.9874",28,Monday,8,37,Yes
528620,40.759,-73.9942,"40.759, -73.9942",28,Monday,8,38,Yes
528622,40.7232,-73.9913,"40.7232, -73.9913",28,Monday,8,38,Yes
528631,40.6449,-73.7819,"40.6449, -73.7819",28,Monday,8,40,Yes
528634,40.7678,-73.9915,"40.7678, -73.9915",28,Monday,8,40,Yes
528645,40.764,-73.9732,"40.764, -73.9732",28,Monday,8,42,Yes
528653,40.7682,-73.862,"40.7682, -73.862",28,Monday,8,44,Yes
528671,40.7227,-73.9941,"40.7227, -73.9941",28,Monday,8,51,Yes
528677,40.7633,-73.9808,"40.7633, -73.9808",28,Monday,8,52,Yes
528680,40.7443,-73.9844,"40.7443, -73.9844",28,Monday,8,53,Yes
528692,40.7325,-73.9969,"40.7325, -73.9969",28,Monday,8,55,Yes
528711,40.7741,-73.8724,"40.7741, -73.8724",28,Monday,8,59,Yes
528713,40.7683,-73.8623,"40.7683, -73.8623",28,Monday,9,0,Yes
528716,40.7741,-73.8725,"40.7741, -73.8725",28,Monday,9,0,Yes
528735,40.7741,-73.8727,"40.7741, -73.8727",28,Monday,9,4,Yes
528738,40.774,-73.8722,"40.774, -73.8722",28,Monday,9,5,Yes
528776,40.7741,-73.8724,"40.7741, -73.8724",28,Monday,9,16,Yes
528802,40.774,-73.8715,"40.774, -73.8715",28,Monday,9,21,Yes
528805,40.716,-74.0153,"40.716, -74.0153",28,Monday,9,22,Yes
528809,40.7499,-73.9835,"40.7499, -73.9835",28,Monday,9,23,Yes
528827,40.7686,-73.8626,"40.7686, -73.8626",28,Monday,9,29,Yes
528833,40.7732,-73.8856,"40.7732, -73.8856",28,Monday,9,29,Yes
528837,40.7387,-73.9887,"40.7387, -73.9887",28,Monday,9,31,Yes
528854,40.7684,-73.8625,"40.7684, -73.8625",28,Monday,9,34,Yes
528857,40.645,-73.7819,"40.645, -73.7819",28,Monday,9,34,Yes
528859,40.7666,-73.9783,"40.7666, -73.9783",28,Monday,9,35,Yes
528866,40.7495,-73.9917,"40.7495, -73.9917",28,Monday,9,37,Yes
528876,40.745,-73.9888,"40.745, -73.9888",28,Monday,9,39,Yes
528880,40.7685,-73.8625,"40.7685, -73.8625",28,Monday,9,40,Yes
528898,40.6463,-73.777,"40.6463, -73.777",28,Monday,9,43,Yes
528916,40.7516,-73.9938,"40.7516, -73.9938",28,Monday,9,49,Yes
528922,40.6449,-73.7823,"40.6449, -73.7823",28,Monday,9,51,Yes
528923,40.6466,-73.7897,"40.6466, -73.7897",28,Monday,9,51,Yes
528931,40.7502,-73.9949,"40.7502, -73.9949",28,Monday,9,54,Yes
528939,40.7404,-74.0058,"40.7404, -74.0058",28,Monday,9,56,Yes
528940,40.7262,-73.9918,"40.7262, -73.9918",28,Monday,9,57,Yes
528955,40.728,-73.991,"40.728, -73.991",28,Monday,10,2,Yes
528958,40.7472,-73.9897,"40.7472, -73.9897",28,Monday,10,2,Yes
528970,40.7615,-73.9745,"40.7615, -73.9745",28,Monday,10,6,Yes
528972,40.7683,-73.8622,"40.7683, -73.8622",28,Monday,10,7,Yes
528986,40.7247,-73.9988,"40.7247, -73.9988",28,Monday,10,13,Yes
528987,40.7233,-73.9912,"40.7233, -73.9912",28,Monday,10,13,Yes
529000,40.7709,-73.8659,"40.7709, -73.8659",28,Monday,10,19,Yes
529005,40.7705,-73.8653,"40.7705, -73.8653",28,Monday,10,21,Yes
529046,40.6463,-73.777,"40.6463, -73.777",28,Monday,10,33,Yes
529047,40.774,-73.8715,"40.774, -73.8715",28,Monday,10,33,Yes
529050,40.6456,-73.7767,"40.6456, -73.7767",28,Monday,10,36,Yes
529063,40.7678,-73.9914,"40.7678, -73.9914",28,Monday,10,38,Yes
529076,40.7639,-73.9712,"40.7639, -73.9712",28,Monday,10,42,Yes
529082,40.7459,-73.9881,"40.7459, -73.9881",28,Monday,10,43,Yes
529084,40.774,-73.8723,"40.774, -73.8723",28,Monday,10,44,Yes
529085,40.7541,-73.9883,"40.7541, -73.9883",28,Monday,10,44,Yes
529086,40.645,-73.7818,"40.645, -73.7818",28,Monday,10,44,Yes
529102,40.6951,-74.1782,"40.6951, -74.1782",28,Monday,10,49,Yes
529104,40.7388,-74.0092,"40.7388, -74.0092",28,Monday,10,50,Yes
529105,40.645,-73.782,"40.645, -73.782",28,Monday,10,50,Yes
529109,40.7459,-73.9881,"40.7459, -73.9881",28,Monday,10,51,Yes
529117,40.7739,-73.8726,"40.7739, -73.8726",28,Monday,10,53,Yes
529121,40.7376,-74.0093,"40.7376, -74.0093",28,Monday,10,54,Yes
529126,40.7741,-73.8727,"40.7741, -73.8727",28,Monday,10,54,Yes
529131,40.7421,-74.00399999999999,"40.7421, -74.00399999999999",28,Monday,10,55,Yes
529141,40.7262,-73.9932,"40.7262, -73.9932",28,Monday,10,59,Yes
529180,40.7454,-73.991,"40.7454, -73.991",28,Monday,11,10,Yes
529206,40.7239,-73.997,"40.7239, -73.997",28,Monday,11,19,Yes
529224,40.7642,-73.971,"40.7642, -73.971",28,Monday,11,24,Yes
529240,40.7557,-73.9835,"40.7557, -73.9835",28,Monday,11,27,Yes
529243,40.7646,-73.9718,"40.7646, -73.9718",28,Monday,11,28,Yes
529251,40.7585,-73.9772,"40.7585, -73.9772",28,Monday,11,32,Yes
529256,40.7211,-73.9555,"40.7211, -73.9555",28,Monday,11,33,Yes
529271,40.7498,-74.0051,"40.7498, -74.0051",28,Monday,11,39,Yes
529284,40.7306,-74.0068,"40.7306, -74.0068",28,Monday,11,44,Yes
529292,40.7748,-73.991,"40.7748, -73.991",28,Monday,11,47,Yes
529332,40.7684,-73.9848,"40.7684, -73.9848",28,Monday,12,3,Yes
529341,40.732,-73.9965,"40.732, -73.9965",28,Monday,12,4,Yes
529346,40.6916,-73.9844,"40.6916, -73.9844",28,Monday,12,6,Yes
529348,40.7451,-73.9888,"40.7451, -73.9888",28,Monday,12,6,Yes
529354,40.7739,-73.8717,"40.7739, -73.8717",28,Monday,12,8,Yes
529357,40.774,-73.8724,"40.774, -73.8724",28,Monday,12,8,Yes
529384,40.7731,-73.8855,"40.7731, -73.8855",28,Monday,12,20,Yes
529393,40.7708,-73.8657,"40.7708, -73.8657",28,Monday,12,23,Yes
529395,40.7804,-73.9874,"40.7804, -73.9874",28,Monday,12,23,Yes
529413,40.7731,-73.8856,"40.7731, -73.8856",28,Monday,12,29,Yes
529440,40.7422,-74.0041,"40.7422, -74.0041",28,Monday,12,34,Yes
529442,40.7741,-73.8726,"40.7741, -73.8726",28,Monday,12,34,Yes
529443,40.7706,-73.8655,"40.7706, -73.8655",28,Monday,12,35,Yes
529465,40.7222,-73.9888,"40.7222, -73.9888",28,Monday,12,41,Yes
529493,40.7408,-74.0076,"40.7408, -74.0076",28,Monday,12,50,Yes
529496,40.7707,-73.8656,"40.7707, -73.8656",28,Monday,12,51,Yes
529501,40.774,-73.8715,"40.774, -73.8715",28,Monday,12,53,Yes
529508,40.7685,-73.8624,"40.7685, -73.8624",28,Monday,12,54,Yes
529509,40.77,-73.8646,"40.77, -73.8646",28,Monday,12,54,Yes
529518,40.774,-73.8727,"40.774, -73.8727",28,Monday,12,57,Yes
529526,40.7685,-73.8625,"40.7685, -73.8625",28,Monday,13,0,Yes
529550,40.6449,-73.7821,"40.6449, -73.7821",28,Monday,13,5,Yes
529552,40.7398,-74.0062,"40.7398, -74.0062",28,Monday,13,5,Yes
529557,40.7273,-73.9919,"40.7273, -73.9919",28,Monday,13,7,Yes
529567,40.7635,-73.9792,"40.7635, -73.9792",28,Monday,13,9,Yes
529603,40.7614,-73.9996,"40.7614, -73.9996",28,Monday,13,19,Yes
529608,40.7273,-73.992,"40.7273, -73.992",28,Monday,13,20,Yes
529617,40.7478,-73.985,"40.7478, -73.985",28,Monday,13,24,Yes
529641,40.7566,-73.9823,"40.7566, -73.9823",28,Monday,13,33,Yes
529643,40.7559,-73.9728,"40.7559, -73.9728",28,Monday,13,34,Yes
529649,40.6951,-74.1783,"40.6951, -74.1783",28,Monday,13,36,Yes
529656,40.7399,-73.9896,"40.7399, -73.9896",28,Monday,13,37,Yes
529662,40.7592,-73.9767,"40.7592, -73.9767",28,Monday,13,38,Yes
529668,40.6464,-73.7901,"40.6464, -73.7901",28,Monday,13,40,Yes
529669,40.7627,-73.9742,"40.7627, -73.9742",28,Monday,13,40,Yes
529672,40.77,-73.8646,"40.77, -73.8646",28,Monday,13,40,Yes
529682,40.7502,-73.9949,"40.7502, -73.9949",28,Monday,13,42,Yes
529691,40.7702,-73.8649,"40.7702, -73.8649",28,Monday,13,46,Yes
529693,40.6948,-74.178,"40.6948, -74.178",28,Monday,13,47,Yes
529702,40.7685,-73.8624,"40.7685, -73.8624",28,Monday,13,49,Yes
529704,40.7685,-73.8625,"40.7685, -73.8625",28,Monday,13,49,Yes
529713,40.7741,-73.8726,"40.7741, -73.8726",28,Monday,13,51,Yes
529717,40.7644,-73.9708,"40.7644, -73.9708",28,Monday,13,52,Yes
529724,40.774,-73.8719,"40.774, -73.8719",28,Monday,13,54,Yes
529728,40.7459,-73.9881,"40.7459, -73.9881",28,Monday,13,55,Yes
529738,40.7388,-74.0091,"40.7388, -74.0091",28,Monday,13,57,Yes
529744,40.7214,-74.0013,"40.7214, -74.0013",28,Monday,13,58,Yes
529750,40.7367,-73.9889,"40.7367, -73.9889",28,Monday,14,0,Yes
529774,40.7065,-74.0094,"40.7065, -74.0094",28,Monday,14,4,Yes
529784,40.7218,-74.001,"40.7218, -74.001",28,Monday,14,6,Yes
529791,40.7711,-73.8659,"40.7711, -73.8659",28,Monday,14,10,Yes
529832,40.726,-73.9963,"40.726, -73.9963",28,Monday,14,19,Yes
529842,40.7741,-73.8724,"40.7741, -73.8724",28,Monday,14,22,Yes
529845,40.7415,-73.9875,"40.7415, -73.9875",28,Monday,14,22,Yes
529855,40.6417,-73.789,"40.6417, -73.789",28,Monday,14,24,Yes
529881,40.6948,-74.1779,"40.6948, -74.1779",28,Monday,14,32,Yes
529898,40.6449,-73.7823,"40.6449, -73.7823",28,Monday,14,35,Yes
529903,40.7614,-73.9996,"40.7614, -73.9996",28,Monday,14,37,Yes
529918,40.7628,-73.972,"40.7628, -73.972",28,Monday,14,40,Yes
529922,40.6417,-73.7889,"40.6417, -73.7889",28,Monday,14,41,Yes
529963,40.7635,-73.9792,"40.7635, -73.9792",28,Monday,14,49,Yes
529973,40.6448,-73.7827,"40.6448, -73.7827",28,Monday,14,51,Yes
529992,40.7233,-74.0062,"40.7233, -74.0062",28,Monday,14,55,Yes
529995,40.7619,-73.9684,"40.7619, -73.9684",28,Monday,14,56,Yes
529996,40.6449,-73.7822,"40.6449, -73.7822",28,Monday,14,56,Yes
530000,40.7273,-74.0055,"40.7273, -74.0055",28,Monday,14,56,Yes
530006,40.774,-73.8725,"40.774, -73.8725",28,Monday,14,58,Yes
530013,40.645,-73.7819,"40.645, -73.7819",28,Monday,14,59,Yes
530022,40.6447,-73.7827,"40.6447, -73.7827",28,Monday,15,1,Yes
530023,40.774,-73.8727,"40.774, -73.8727",28,Monday,15,1,Yes
530038,40.7561,-73.9726,"40.7561, -73.9726",28,Monday,15,3,Yes
530051,40.7684,-73.8624,"40.7684, -73.8624",28,Monday,15,5,Yes
530065,40.7236,-74.0111,"40.7236, -74.0111",28,Monday,15,7,Yes
530067,40.6466,-73.7897,"40.6466, -73.7897",28,Monday,15,8,Yes
530082,40.6949,-74.178,"40.6949, -74.178",28,Monday,15,10,Yes
530088,40.6465,-73.7898,"40.6465, -73.7898",28,Monday,15,11,Yes
530089,40.7659,-73.9692,"40.7659, -73.9692",28,Monday,15,12,Yes
530095,40.7636,-73.9962,"40.7636, -73.9962",28,Monday,15,12,Yes
530112,40.6448,-73.7825,"40.6448, -73.7825",28,Monday,15,16,Yes
530122,40.6467,-73.7894,"40.6467, -73.7894",28,Monday,15,19,Yes
530130,40.7201,-74.0001,"40.7201, -74.0001",28,Monday,15,20,Yes
530136,40.7256,-74.0055,"40.7256, -74.0055",28,Monday,15,20,Yes
530150,40.6466,-73.7897,"40.6466, -73.7897",28,Monday,15,22,Yes
530151,40.6466,-73.7897,"40.6466, -73.7897",28,Monday,15,22,Yes
530152,40.7707,-73.8656,"40.7707, -73.8656",28,Monday,15,22,Yes
530155,40.771,-73.8659,"40.771, -73.8659",28,Monday,15,22,Yes
530159,40.7136,-74.0117,"40.7136, -74.0117",28,Monday,15,23,Yes
530167,40.6449,-73.7824,"40.6449, -73.7824",28,Monday,15,25,Yes
530175,40.724000000000004,-73.9963,"40.724000000000004, -73.9963",28,Monday,15,26,Yes
530186,40.7487,-73.9923,"40.7487, -73.9923",28,Monday,15,29,Yes
530224,40.7532,-73.9748,"40.7532, -73.9748",28,Monday,15,34,Yes
530229,40.6449,-73.7824,"40.6449, -73.7824",28,Monday,15,35,Yes
530232,40.7639,-73.9712,"40.7639, -73.9712",28,Monday,15,36,Yes
530233,40.7377,-74.0082,"40.7377, -74.0082",28,Monday,15,36,Yes
530245,40.6483,-73.7828,"40.6483, -73.7828",28,Monday,15,37,Yes
530252,40.7053,-74.0172,"40.7053, -74.0172",28,Monday,15,38,Yes
530261,40.7644,-73.9688,"40.7644, -73.9688",28,Monday,15,39,Yes
530263,40.6483,-73.7826,"40.6483, -73.7826",28,Monday,15,39,Yes
530265,40.6485,-73.7834,"40.6485, -73.7834",28,Monday,15,39,Yes
530267,40.6445,-73.7832,"40.6445, -73.7832",28,Monday,15,40,Yes
530268,40.6448,-73.7825,"40.6448, -73.7825",28,Monday,15,40,Yes
530301,40.6449,-73.7822,"40.6449, -73.7822",28,Monday,15,46,Yes
530308,40.7229,-74.008,"40.7229, -74.008",28,Monday,15,47,Yes
530322,40.7502,-73.9946,"40.7502, -73.9946",28,Monday,15,49,Yes
530331,40.645,-73.7819,"40.645, -73.7819",28,Monday,15,51,Yes
530334,40.7309,-73.9913,"40.7309, -73.9913",28,Monday,15,52,Yes
530345,40.7741,-73.8725,"40.7741, -73.8725",28,Monday,15,53,Yes
530351,40.756,-73.975,"40.756, -73.975",28,Monday,15,53,Yes
530355,40.7247,-73.9985,"40.7247, -73.9985",28,Monday,15,54,Yes
530364,40.6879,-74.1814,"40.6879, -74.1814",28,Monday,15,56,Yes
530369,40.6449,-73.7822,"40.6449, -73.7822",28,Monday,15,57,Yes
530374,40.6879,-74.1814,"40.6879, -74.1814",28,Monday,15,57,Yes
530375,40.7615,-73.975,"40.7615, -73.975",28,Monday,15,57,Yes
530376,40.7514,-73.9941,"40.7514, -73.9941",28,Monday,15,57,Yes
530377,40.7274,-74.0055,"40.7274, -74.0055",28,Monday,15,57,Yes
530393,40.6951,-74.1784,"40.6951, -74.1784",28,Monday,16,1,Yes
530424,40.774,-73.8725,"40.774, -73.8725",28,Monday,16,4,Yes
530432,40.7378,-74.0082,"40.7378, -74.0082",28,Monday,16,5,Yes
530443,40.7741,-73.8724,"40.7741, -73.8724",28,Monday,16,7,Yes
530444,40.7426,-74.0071,"40.7426, -74.0071",28,Monday,16,7,Yes
530445,40.7025,-73.9896,"40.7025, -73.9896",28,Monday,16,7,Yes
530446,40.7515,-73.9939,"40.7515, -73.9939",28,Monday,16,7,Yes
530448,40.6878,-74.1815,"40.6878, -74.1815",28,Monday,16,8,Yes
530452,40.7731,-73.8856,"40.7731, -73.8856",28,Monday,16,8,Yes
530454,40.771,-73.8661,"40.771, -73.8661",28,Monday,16,8,Yes
530458,40.7408,-74.0075,"40.7408, -74.0075",28,Monday,16,9,Yes
530472,40.7498,-73.9915,"40.7498, -73.9915",28,Monday,16,12,Yes
530473,40.6951,-74.1785,"40.6951, -74.1785",28,Monday,16,12,Yes
530476,40.6466,-73.7896,"40.6466, -73.7896",28,Monday,16,12,Yes
530502,40.6467,-73.7895,"40.6467, -73.7895",28,Monday,16,16,Yes
530515,40.6951,-74.1785,"40.6951, -74.1785",28,Monday,16,19,Yes
530527,40.7636,-73.9962,"40.7636, -73.9962",28,Monday,16,21,Yes
530540,40.6484,-73.783,"40.6484, -73.783",28,Monday,16,22,Yes
530551,40.6484,-73.7831,"40.6484, -73.7831",28,Monday,16,24,Yes
530561,40.7426,-73.9921,"40.7426, -73.9921",28,Monday,16,25,Yes
530591,40.7208,-74.01,"40.7208, -74.01",28,Monday,16,30,Yes
530592,40.6449,-73.7824,"40.6449, -73.7824",28,Monday,16,30,Yes
530593,40.7741,-73.8723,"40.7741, -73.8723",28,Monday,16,30,Yes
530599,40.6948,-74.1778,"40.6948, -74.1778",28,Monday,16,32,Yes
530645,40.6458,-73.7767,"40.6458, -73.7767",28,Monday,16,38,Yes
530653,40.7381,-74.0087,"40.7381, -74.0087",28,Monday,16,39,Yes
530670,40.7659,-73.9692,"40.7659, -73.9692",28,Monday,16,42,Yes
530678,40.7748,-73.9911,"40.7748, -73.9911",28,Monday,16,43,Yes
530689,40.7686,-73.8627,"40.7686, -73.8627",28,Monday,16,44,Yes
530698,40.7218,-73.992,"40.7218, -73.992",28,Monday,16,45,Yes
530701,40.7263,-74.009,"40.7263, -74.009",28,Monday,16,46,Yes
530704,40.7741,-73.8726,"40.7741, -73.8726",28,Monday,16,46,Yes
530707,40.7513,-74.0069,"40.7513, -74.0069",28,Monday,16,47,Yes
530708,40.7385,-73.9855,"40.7385, -73.9855",28,Monday,16,47,Yes
530710,40.7537,-73.9991,"40.7537, -73.9991",28,Monday,16,47,Yes
530728,40.7604,-73.9758,"40.7604, -73.9758",28,Monday,16,49,Yes
530730,40.7324,-74.0076,"40.7324, -74.0076",28,Monday,16,50,Yes
530746,40.7752,-73.9767,"40.7752, -73.9767",28,Monday,16,50,Yes
530750,40.7699,-73.8644,"40.7699, -73.8644",28,Monday,16,51,Yes
530756,40.764,-73.9711,"40.764, -73.9711",28,Monday,16,52,Yes
530764,40.7513,-74.0068,"40.7513, -74.0068",28,Monday,16,54,Yes
530787,40.764,-73.9763,"40.764, -73.9763",28,Monday,16,57,Yes
530794,40.7261,-73.9918,"40.7261, -73.9918",28,Monday,16,57,Yes
530804,40.7639,-73.9712,"40.7639, -73.9712",28,Monday,16,59,Yes
530807,40.6417,-73.7888,"40.6417, -73.7888",28,Monday,16,59,Yes
530818,40.726,-73.9928,"40.726, -73.9928",28,Monday,17,0,Yes
530824,40.7513,-74.0069,"40.7513, -74.0069",28,Monday,17,1,Yes
530825,40.7739,-73.8715,"40.7739, -73.8715",28,Monday,17,1,Yes
530833,40.7218,-74.0043,"40.7218, -74.0043",28,Monday,17,2,Yes
530838,40.774,-73.872,"40.774, -73.872",28,Monday,17,2,Yes
530844,40.7028,-73.9907,"40.7028, -73.9907",28,Monday,17,3,Yes
530852,40.7513,-74.0068,"40.7513, -74.0068",28,Monday,17,4,Yes
530854,40.7741,-73.8726,"40.7741, -73.8726",28,Monday,17,4,Yes
530863,40.6917,-73.9844,"40.6917, -73.9844",28,Monday,17,5,Yes
530873,40.774,-73.8718,"40.774, -73.8718",28,Monday,17,7,Yes
530886,40.6449,-73.7822,"40.6449, -73.7822",28,Monday,17,8,Yes
530888,40.645,-73.7819,"40.645, -73.7819",28,Monday,17,8,Yes
530912,40.7248,-74.0078,"40.7248, -74.0078",28,Monday,17,11,Yes
530917,40.7711,-73.8662,"40.7711, -73.8662",28,Monday,17,11,Yes
530924,40.7503,-73.9948,"40.7503, -73.9948",28,Monday,17,12,Yes
530927,40.7732,-73.8857,"40.7732, -73.8857",28,Monday,17,12,Yes
530949,40.695,-74.1783,"40.695, -74.1783",28,Monday,17,14,Yes
530953,40.7264,-74.009,"40.7264, -74.009",28,Monday,17,15,Yes
530966,40.7443,-73.9855,"40.7443, -73.9855",28,Monday,17,16,Yes
530980,40.7246,-73.9915,"40.7246, -73.9915",28,Monday,17,17,Yes
530985,40.7777,-73.9749,"40.7777, -73.9749",28,Monday,17,18,Yes
530996,40.6458,-73.7768,"40.6458, -73.7768",28,Monday,17,19,Yes
531022,40.7622,-73.9724,"40.7622, -73.9724",28,Monday,17,24,Yes
531038,40.774,-73.8718,"40.774, -73.8718",28,Monday,17,27,Yes
531049,40.7708,-73.8657,"40.7708, -73.8657",28,Monday,17,28,Yes
531054,40.7239,-73.9963,"40.7239, -73.9963",28,Monday,17,28,Yes
531056,40.7174,-74.016,"40.7174, -74.016",28,Monday,17,29,Yes
531063,40.7684,-73.8625,"40.7684, -73.8625",28,Monday,17,30,Yes
531069,40.6951,-74.1782,"40.6951, -74.1782",28,Monday,17,31,Yes
531094,40.7521,-73.9798,"40.7521, -73.9798",28,Monday,17,34,Yes
531114,40.742,-74.0046,"40.742, -74.0046",28,Monday,17,37,Yes
531123,40.7513,-74.0068,"40.7513, -74.0068",28,Monday,17,38,Yes
531128,40.7642,-73.979,"40.7642, -73.979",28,Monday,17,38,Yes
531131,40.7467,-73.9858,"40.7467, -73.9858",28,Monday,17,39,Yes
531136,40.645,-73.7819,"40.645, -73.7819",28,Monday,17,39,Yes
531155,40.745,-73.9888,"40.745, -73.9888",28,Monday,17,41,Yes
531158,40.7537,-73.9991,"40.7537, -73.9991",28,Monday,17,41,Yes
531172,40.7472,-73.9897,"40.7472, -73.9897",28,Monday,17,43,Yes
531201,40.774,-73.8726,"40.774, -73.8726",28,Monday,17,46,Yes
531204,40.74,-73.9949,"40.74, -73.9949",28,Monday,17,47,Yes
531206,40.7557,-73.9872,"40.7557, -73.9872",28,Monday,17,47,Yes
531224,40.7588,-73.9894,"40.7588, -73.9894",28,Monday,17,49,Yes
531231,40.771,-73.866,"40.771, -73.866",28,Monday,17,50,Yes
531232,40.731,-73.9914,"40.731, -73.9914",28,Monday,17,50,Yes
531234,40.763000000000005,-73.9719,"40.763000000000005, -73.9719",28,Monday,17,50,Yes
531236,40.6457,-73.7768,"40.6457, -73.7768",28,Monday,17,51,Yes
531249,40.754,-73.9742,"40.754, -73.9742",28,Monday,17,53,Yes
531271,40.7634,-73.9737,"40.7634, -73.9737",28,Monday,17,56,Yes
531283,40.7218,-73.958,"40.7218, -73.958",28,Monday,17,57,Yes
531299,40.7218,-74.0042,"40.7218, -74.0042",28,Monday,18,0,Yes
531304,40.7483,-74.0056,"40.7483, -74.0056",28,Monday,18,1,Yes
531306,40.7541,-73.9883,"40.7541, -73.9883",28,Monday,18,1,Yes
531308,40.7242,-73.9978,"40.7242, -73.9978",28,Monday,18,1,Yes
531322,40.7679,-73.9917,"40.7679, -73.9917",28,Monday,18,3,Yes
531332,40.7686,-73.8627,"40.7686, -73.8627",28,Monday,18,4,Yes
531343,40.7236,-74.0108,"40.7236, -74.0108",28,Monday,18,6,Yes
531352,40.7399,-74.007,"40.7399, -74.007",28,Monday,18,7,Yes
531418,40.7552,-73.9839,"40.7552, -73.9839",28,Monday,18,18,Yes
531430,40.75,-73.9835,"40.75, -73.9835",28,Monday,18,20,Yes
531434,40.7684,-73.8624,"40.7684, -73.8624",28,Monday,18,21,Yes
531435,40.7513,-74.0068,"40.7513, -74.0068",28,Monday,18,21,Yes
531443,40.7521,-73.9854,"40.7521, -73.9854",28,Monday,18,23,Yes
531451,40.7501,-73.9834,"40.7501, -73.9834",28,Monday,18,25,Yes
